claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up30_63|triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|-1,up30_63,triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|-1,triple,-0.06909443282840352,-0.45064239771062053,-0.1062241717802936,-0.21353487755933467,0.05793650793650794,0.027102803738317756,False,False,0.0,BLOCKED
up30_63|triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|+1,up30_63,triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|+1,triple,-0.08809041686874484,-0.4226371621791279,-0.0921728736728361,-0.2660352755935398,0.06301587301587301,0.02130841121495327,False,False,0.0,BLOCKED
up30_63|triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|-1,up30_63,triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|-1,triple,-0.06962398237213349,-0.3619041147507459,-0.09156260471700486,-0.22706861811141726,0.09174603174603174,0.03102803738317757,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|+1,triple,-0.0799303405135568,-0.43340692588646523,-0.1060868502266612,-0.15760830799297032,0.03777777777777778,0.03443708609271523,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|-1,triple,-0.08380866849606405,-0.42216730345690046,-0.11773309350877711,-0.15215153455108824,0.04936507936507936,0.027019867549668876,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|+1,triple,-0.08448596399086016,-0.4295843664526322,-0.09492711518940622,-0.1355333864237186,0.04666666666666667,0.030463576158940398,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|-1,triple,-0.09803795862193965,-0.42708645879743723,-0.12363454291904402,-0.16229146679746506,0.03126984126984127,0.025165562913907286,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|+1,triple,-0.09075578691034306,-0.43732343424245523,-0.1407834111468877,-0.17776533070006595,0.041746031746031746,0.026225165562913908,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|-1,triple,-0.09338789406744996,-0.40715017681891763,-0.09178027706922323,-0.11942517705772157,0.046825396825396826,0.03867549668874172,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|+1,triple,-0.08929538784699217,-0.40137078873474863,-0.12100315721587694,-0.1499611199736761,0.04587301587301587,0.02781456953642384,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|-1,triple,-0.08053701563078611,-0.39988526389109946,-0.12679948390204435,-0.16500420123914164,0.04555555555555556,0.018013245033112583,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|+1,triple,-0.08119358579407956,-0.3725513425557744,-0.1328016863217888,-0.1667661478701792,0.05492063492063492,0.011655629139072848,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|-1,triple,-0.08684101610812156,-0.41470180909631005,-0.1405506861546627,-0.18426201974652678,0.0426984126984127,0.02543046357615894,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|+1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|+1,triple,-0.07511278461086522,-0.4060257816400775,-0.1459574386069605,-0.18313874660624363,0.03936507936507937,0.009271523178807948,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|-1,up50_126,triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|-1,triple,-0.08023895203013474,-0.3946284705833413,-0.1233025683000537,-0.14623407237546177,0.05761904761904762,0.030463576158940398,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|+1,triple,-0.0997981938152223,-0.4516587726126623,-0.13557607184964338,-0.1805062736013449,0.015238095238095238,0.011655629139072848,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|-1,triple,-0.1011429642680979,-0.45414785398950275,-0.15252728678272703,-0.18486517030124405,0.02492063492063492,0.010860927152317882,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|+1,triple,-0.09234283667428836,-0.4541261565910115,-0.14091432545744403,-0.1796988139587073,0.023333333333333334,0.010596026490066225,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|-1,triple,-0.11160509226405524,-0.45058276146004084,-0.14470606627562616,-0.18056443689902893,0.013492063492063493,0.014834437086092715,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|+1,triple,-0.09471244655203831,-0.4535569451751217,-0.1489648913535805,-0.18355529014863242,0.025396825396825397,0.013509933774834438,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|-1,triple,-0.1091812416440857,-0.45477727115968336,-0.14339394465751332,-0.19041542892370586,0.007936507936507936,0.006887417218543046,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|+1,triple,-0.08707716881533337,-0.3761388679043302,-0.112045510308277,-0.1359313376112843,0.06412698412698413,0.03629139072847682,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|-1,triple,-0.07031657166593312,-0.36622895221159646,-0.09696597264903847,-0.11947275930929152,0.06523809523809523,0.033112582781456956,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|+1,triple,-0.08553026360207279,-0.35562214198695713,-0.10071378167230137,-0.11838038292972514,0.07063492063492063,0.027019867549668876,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|-1,triple,-0.07488393811726196,-0.37185318704554093,-0.11409740043355648,-0.15795197422043367,0.06142857142857143,0.034172185430463575,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|+1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|+1,triple,-0.05285170724611699,-0.3498998117913373,-0.08419536158599145,-0.11395530188348085,0.08095238095238096,0.0423841059602649,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|-1,up50_126,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|-1,triple,-0.07351397726719115,-0.3756167883432945,-0.10808474715160177,-0.13219851029319013,0.06984126984126984,0.03152317880794702,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|+1,triple,-0.08491327327559683,-0.3914408484033248,-0.13613520432318527,-0.16705139913862987,0.05333333333333334,0.017483443708609273,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|-1,triple,-0.08733344813671476,-0.39982153910184315,-0.12111682999210896,-0.1378542079369955,0.05714285714285714,0.025165562913907286,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|+1,triple,-0.07620982383364497,-0.36344400057013726,-0.12978445453484327,-0.14474497475561593,0.07285714285714286,0.02066225165562914,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|-1,triple,-0.10068533937061278,-0.40949740581701355,-0.1380198417997872,-0.17171020231624134,0.04698412698412698,0.018278145695364238,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|+1,triple,-0.08953413179203049,-0.41843461351187583,-0.1327951651843062,-0.16758910569505342,0.04285714285714286,0.015629139072847683,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|-1,triple,-0.08564153319518,-0.3621355573289222,-0.11414535892914861,-0.12648098754835668,0.07666666666666666,0.024105960264900663,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|+1,triple,-0.08297993371240417,-0.36754576875333345,-0.1225437413037013,-0.15560348704454693,0.058888888888888886,0.016158940397350992,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|-1,triple,-0.07652177053933677,-0.35578837005328906,-0.11516179259803869,-0.12684617915711643,0.06746031746031746,0.02119205298013245,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|+1,triple,-0.10237023102191516,-0.32050595930606535,-0.1282744762400218,-0.15792631997551207,0.07539682539682539,0.012450331125827815,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|-1,triple,-0.09045374956142124,-0.40410454940628526,-0.12309767191072299,-0.15729407258817935,0.05523809523809524,0.01642384105960265,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_range_loc_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_range_loc_63|+1,triple,-0.08284040462189544,-0.38365516890058604,-0.12586534410934272,-0.14775216079872586,0.05333333333333334,0.014834437086092715,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_5|-1|self_range_loc_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_5|-1|self_range_loc_63|-1,triple,-0.07915173231705751,-0.35049382157172915,-0.1157309133590255,-0.1421971133023563,0.06936507936507937,0.020397350993377483,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_volume_ratio_5_20|+1,triple,-0.0849490502902246,-0.41023677424552807,-0.12956081096712554,-0.16080570338672692,0.04904761904761905,0.017483443708609273,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_volume_ratio_5_20|-1,triple,-0.0924877707071779,-0.4033884451480917,-0.11897819180341622,-0.141633426642283,0.06111111111111111,0.024635761589403973,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_compression_20_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_compression_20_63|+1,triple,-0.07360030895001306,-0.3883973985189936,-0.10938701804000103,-0.13552093695713152,0.06952380952380953,0.02066225165562914,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_compression_20_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_compression_20_63|-1,triple,-0.11650489312626826,-0.42405008781078,-0.13570041496901308,-0.164063041052942,0.050793650793650794,0.01880794701986755,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_range_loc_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_range_loc_63|+1,triple,-0.09660499605448247,-0.4292766266612196,-0.12427315842161579,-0.1505158817267036,0.041746031746031746,0.019867549668874173,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|+1|self_range_loc_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|+1|self_range_loc_63|-1,triple,-0.07254467336968401,-0.3730957818456311,-0.12333212134984262,-0.13089902147467214,0.08126984126984127,0.024370860927152318,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_volume_ratio_5_20|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_volume_ratio_5_20|+1,triple,-0.08525968241795678,-0.3491101023147316,-0.12005775625177997,-0.15231484536086298,0.06904761904761905,0.016688741721854305,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_volume_ratio_5_20|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_volume_ratio_5_20|-1,triple,-0.08801992555175572,-0.3492151938330974,-0.10982821092452252,-0.11624019222454088,0.06888888888888889,0.024105960264900663,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|+1,triple,-0.1190274680375718,-0.30443466776910066,-0.1400477627457763,-0.1537521969097811,0.07984126984126984,0.01456953642384106,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_compression_20_63|-1,triple,-0.08987699016949292,-0.40656235394945917,-0.1239141595388572,-0.165752484823582,0.05333333333333334,0.019072847682119205,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|+1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|+1,triple,-0.10478889994414713,-0.3608227509168632,-0.14676866105528819,-0.1779783321180168,0.05174603174603175,0.00847682119205298,False,False,0.0,BLOCKED
up50_126|triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|-1,up50_126,triple|pos_event_max_21|+1|self_ret_21|-1|self_range_loc_63|-1,triple,-0.08999642508706354,-0.3448035807812204,-0.10579758438823852,-0.13246874985867768,0.08031746031746032,0.019072847682119205,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|+1,triple,-0.15327211259517218,-0.13130816179187701,-0.17161241136174799,-0.30248871097889196,0.054285714285714284,0.030093457943925234,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_volume_ratio_5_20|-1,triple,-0.12948204280019734,-0.10705860465573638,-0.16406772518146348,-0.2812340694288536,0.05285714285714286,0.03327102803738318,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|+1,triple,-0.1539125949406121,-0.1242649433195267,-0.1560510713585618,-0.27939343848139786,0.05015873015873016,0.03626168224299065,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_compression_20_63|-1,triple,-0.15732624049674193,-0.1399671655844695,-0.17327984820711043,-0.293726350314665,0.04857142857142857,0.026728971962616824,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|+1,triple,-0.15091588052265564,-0.1320899439960756,-0.17962938342587415,-0.30787525649665154,0.045714285714285714,0.022242990654205607,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|+1|self_range_loc_63|-1,triple,-0.14011868860511179,-0.12124541829619212,-0.12680783305703353,-0.23985543143792015,0.05412698412698413,0.062242990654205604,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|+1,triple,-0.1358757562591308,-0.12383353844805922,-0.1314864838975619,-0.2579684828010465,0.05,0.0788785046728972,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_volume_ratio_5_20|-1,triple,-0.1433624254728349,-0.12264811600764836,-0.12146158120557715,-0.24072616788606752,0.05095238095238095,0.08261682242990655,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|+1,triple,-0.15949798507948962,-0.12308013928919279,-0.12748408276515916,-0.2355728445467276,0.047619047619047616,0.09121495327102803,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_compression_20_63|-1,triple,-0.12976433713322166,-0.13287257558812762,-0.14288969545777105,-0.273522796670839,0.05238095238095238,0.05813084112149533,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|+1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|+1,triple,-0.15171394423240736,-0.10773091221032419,-0.17687719947912373,-0.30726972748481274,0.05015873015873016,0.027850467289719627,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|-1,down20_63,triple|pos_event_max_10|-1|self_ret_21|-1|self_range_loc_63|-1,triple,-0.13154436172037476,-0.11982056111368558,-0.10771458888738514,-0.21351412372603276,0.05206349206349206,0.11271028037383178,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|+1,triple,-0.18757857461889474,-0.15226057660888137,-0.1860442532352349,-0.31461117921551346,0.03603174603174603,0.020934579439252338,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_volume_ratio_5_20|-1,triple,-0.15353149959844187,-0.1210133085136277,-0.1865247745961089,-0.30852745595752396,0.04238095238095238,0.013644859813084113,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|+1,triple,-0.1639829026320549,-0.1295999418213839,-0.19190923465826243,-0.3177396360300085,0.04285714285714286,0.012897196261682243,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_compression_20_63|-1,triple,-0.18330635756990454,-0.15442710264954007,-0.1835807220176839,-0.31163495503618616,0.03333333333333333,0.019626168224299065,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|+1,triple,-0.174981975924487,-0.13808657768139598,-0.18551583472180366,-0.31246179637916577,0.0392063492063492,0.017196261682242992,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|+1|self_range_loc_63|-1,triple,-0.18956749538897077,-0.1628637672668764,-0.1838633236595612,-0.30674914770263173,0.02253968253968254,0.014018691588785047,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|+1,triple,-0.13425826279612948,-0.11417279884599739,-0.09918757724754844,-0.22374196907301014,0.06174603174603174,0.09869158878504673,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_volume_ratio_5_20|-1,triple,-0.1437768809301579,-0.1285537994964909,-0.08792378422314792,-0.1931224363280291,0.05238095238095238,0.1097196261682243,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|+1,triple,-0.16716727004248494,-0.12524854739228758,-0.09896792000740114,-0.18206420402889886,0.04825396825396826,0.12841121495327104,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_compression_20_63|-1,triple,-0.1127792693407181,-0.11904760508970527,-0.12682548699323992,-0.2593623192961769,0.06952380952380953,0.07158878504672897,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|+1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|+1,triple,-0.10631393789246091,-0.08506202362298194,-0.11110567235343238,-0.22568529418591296,0.07825396825396826,0.0839252336448598,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|-1,down20_63,triple|pos_event_max_10|-1|self_dist_high_63|-1|self_range_loc_63|-1,triple,-0.14746842887638173,-0.12607849635211618,-0.08307241311414973,-0.1751237341368473,0.057301587301587305,0.14205607476635515,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|+1,triple,-0.15825222791569532,-0.13691030661882972,-0.1585970024717982,-0.27301805611202923,0.041746031746031746,0.036822429906542054,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_volume_ratio_5_20|-1,triple,-0.14719608982068078,-0.12918720764997116,-0.15925380903750896,-0.2656095655235565,0.04015873015873016,0.045233644859813085,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|+1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|+1,triple,-0.15158031341106287,-0.1257591246246396,-0.14715792130915697,-0.24039414162754624,0.03968253968253968,0.056074766355140186,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|-1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_compression_20_63|-1,triple,-0.1616561860191075,-0.1451073019895208,-0.1659134732979945,-0.28534644412737986,0.043015873015873014,0.03644859813084112,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|+1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|+1,triple,-0.16106796119878308,-0.1406905003265431,-0.1760844011763958,-0.29529992918255243,0.03888888888888889,0.028037383177570093,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|-1,down20_63,triple|pos_event_max_21|+1|self_ret_5|+1|self_range_loc_63|-1,triple,-0.12671334277027574,-0.124902090517296,-0.12911399836148713,-0.20766393267804567,0.05412698412698413,0.07981308411214953,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|+1,down20_63,triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|+1,triple,-0.1282323481998114,-0.11693491846736812,-0.1359673580080757,-0.24791839319311476,0.06111111111111111,0.055514018691588785,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|-1,down20_63,triple|pos_event_max_21|+1|self_ret_5|-1|self_volume_ratio_5_20|-1,triple,-0.1231617756807422,-0.09401444146033756,-0.15070820037674057,-0.25409997987837896,0.052698412698412696,0.05383177570093458,False,False,0.0,BLOCKED
down20_63|triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|+1,down20_63,triple|pos_event_max_21|+1|self_ret_5|-1|self_compression_20_63|+1,triple,-0.1306188693138599,-0.09579540128873232,-0.14692598048177816,-0.2198811106788378,0.054285714285714284,0.07158878504672897,False,False,0.0,BLOCKED
