claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up50_126|single|cluster24_peer_breakout_share_63|+1,up50_126,single|cluster24_peer_breakout_share_63|+1,single,-0.05653081087877984,-0.36527568625834694,-0.11290727279714935,-0.15918706514571207,0.040634920634920635,0.0423841059602649,False,False,0.0,BLOCKED
up50_126|single|cluster24_peer_breakout_share_63|-1,up50_126,single|cluster24_peer_breakout_share_63|-1,single,-0.06008703411295155,-0.418842067288568,-0.13479036907396802,-0.16600597072653578,0.026349206349206348,0.03390728476821192,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_5|+1,up50_126,single|cluster24_follower_gap_5|+1,single,-0.04173435594239865,-0.2913313213035047,-0.09084450469935834,-0.12265820683864272,0.09111111111111111,0.04370860927152318,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_5|-1,up50_126,single|cluster24_follower_gap_5|-1,single,-0.033046648847237584,-0.31538339430283624,-0.10441364868760089,-0.1542919569827219,0.08158730158730158,0.040264900662251656,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_21|+1,up50_126,single|cluster24_follower_gap_21|+1,single,-0.049904977384547015,-0.276058885852155,-0.089799361727191,-0.1057208979552011,0.11095238095238096,0.04847682119205298,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_21|-1,up50_126,single|cluster24_follower_gap_21|-1,single,-0.0471087561356983,-0.36464437385025816,-0.09277498562245186,-0.12637281642974652,0.07873015873015873,0.051125827814569536,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_63|+1,up50_126,single|cluster24_follower_gap_63|+1,single,-0.05801393031581449,-0.1805245254382983,-0.1395657375789093,-0.12136255836440274,0.14761904761904762,0.033112582781456956,False,False,0.0,BLOCKED
up50_126|single|cluster24_follower_gap_63|-1,up50_126,single|cluster24_follower_gap_63|-1,single,-0.053556535648460066,-0.3982752268758767,-0.09599664341650266,-0.14803963605819007,0.06365079365079365,0.046357615894039736,False,False,0.0,BLOCKED
up50_126|single|cluster24_network_residual_21|+1,up50_126,single|cluster24_network_residual_21|+1,single,-0.0471087561356983,-0.36464437385025816,-0.09277498562245186,-0.12637281642974652,0.07873015873015873,0.051125827814569536,False,False,0.0,BLOCKED
up50_126|single|cluster24_network_residual_21|-1,up50_126,single|cluster24_network_residual_21|-1,single,-0.049904977384547015,-0.276058885852155,-0.089799361727191,-0.1057208979552011,0.11095238095238096,0.04847682119205298,False,False,0.0,BLOCKED
up50_126|single|cluster24_network_residual_63|+1,up50_126,single|cluster24_network_residual_63|+1,single,-0.053556535648460066,-0.3982752268758767,-0.09599664341650266,-0.14803963605819007,0.06365079365079365,0.046357615894039736,False,False,0.0,BLOCKED
up50_126|single|cluster24_network_residual_63|-1,up50_126,single|cluster24_network_residual_63|-1,single,-0.05801393031581449,-0.1805245254382983,-0.1395657375789093,-0.12136255836440274,0.14761904761904762,0.033112582781456956,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_5|+1,up50_126,single|cluster48_peer_ret_5|+1,single,-0.039448219495748074,-0.3466658075750542,-0.11712834968460643,-0.1352462633073005,0.05317460317460317,0.03814569536423841,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_5|-1,up50_126,single|cluster48_peer_ret_5|-1,single,-0.04379299135061402,-0.3373757849216241,-0.10507992480451805,-0.11738204436086391,0.053492063492063494,0.036556291390728475,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_5|+1,up50_126,single|cluster48_peer_breadth_5|+1,single,-0.034714294827200676,-0.3907104072833111,-0.11246393702153146,-0.14980764379813113,0.03761904761904762,0.041589403973509936,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_5|-1,up50_126,single|cluster48_peer_breadth_5|-1,single,-0.034408565469781736,-0.36960782622779903,-0.08964529420218321,-0.10362477768909055,0.04698412698412698,0.05033112582781457,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_21|+1,up50_126,single|cluster48_peer_ret_21|+1,single,-0.0699595986063428,-0.3602364453571363,-0.12389827100749576,-0.15938124052242922,0.051904761904761905,0.032317880794701985,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_21|-1,up50_126,single|cluster48_peer_ret_21|-1,single,-0.05454571426941793,-0.3584533818389647,-0.10876921142546797,-0.1380383185642619,0.05857142857142857,0.025960264900662253,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_21|+1,up50_126,single|cluster48_peer_breadth_21|+1,single,-0.05531932930034231,-0.3900356507306389,-0.12468523360193881,-0.18174255884702112,0.03746031746031746,0.042649006622516555,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_21|-1,up50_126,single|cluster48_peer_breadth_21|-1,single,-0.04356896129974642,-0.3890803536551858,-0.10140715312444461,-0.12801908451760619,0.05206349206349206,0.037880794701986756,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_63|+1,up50_126,single|cluster48_peer_ret_63|+1,single,-0.052320126095866434,-0.40387804656585324,-0.11338795253494269,-0.17029099506900858,0.0426984126984127,0.02781456953642384,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_ret_63|-1,up50_126,single|cluster48_peer_ret_63|-1,single,-0.06740468196076368,-0.32317631205492936,-0.1310691074259525,-0.1090171645340249,0.06984126984126984,0.03205298013245033,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_63|+1,up50_126,single|cluster48_peer_breadth_63|+1,single,-0.05889240180407678,-0.4069166984814343,-0.1098685601785758,-0.17449414755238069,0.03126984126984127,0.046887417218543045,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_breadth_63|-1,up50_126,single|cluster48_peer_breadth_63|-1,single,-0.03693736403544519,-0.35395003780903006,-0.12132344415969344,-0.13560412437900404,0.0673015873015873,0.035496688741721856,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_accel_5_21|+1,up50_126,single|cluster48_peer_accel_5_21|+1,single,-0.05505899116130283,-0.35289518799905384,-0.10937260271531951,-0.1340714157747831,0.060476190476190475,0.029933774834437085,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_accel_5_21|-1,up50_126,single|cluster48_peer_accel_5_21|-1,single,-0.06744822908780357,-0.37959172852602874,-0.11971665278246124,-0.15573565828805996,0.04396825396825397,0.03205298013245033,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_accel_21_63|+1,up50_126,single|cluster48_peer_accel_21_63|+1,single,-0.06520169185727755,-0.2941094762795783,-0.159598319833746,-0.15056831151979808,0.07555555555555556,0.03443708609271523,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_accel_21_63|-1,up50_126,single|cluster48_peer_accel_21_63|-1,single,-0.05329976163224022,-0.4098189735333846,-0.11675165151131672,-0.18693192388118554,0.041428571428571426,0.025165562913907286,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_volume_ratio_5_20|+1,up50_126,single|cluster48_peer_volume_ratio_5_20|+1,single,-0.049281449957700056,-0.3677986977658863,-0.11245540422362854,-0.14201983538610696,0.041428571428571426,0.036556291390728475,False,False,0.0,BLOCKED
up50_126|single|cluster48_peer_volume_ratio_5_20|-1,up50_126,single|cluster48_peer_volume_ratio_5_20|-1,single,-0.035461887371781985,-0.3684200294056413,-0.09636419148803288,-0.09998730397019237,0.05380952380952381,0.051655629139072845,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_5|+1,down20_63,single|cluster24_peer_ret_5|+1,single,-0.09058465823425348,-0.08125674740312434,-0.10564465761477532,-0.19958730397826205,0.07968253968253969,0.10654205607476636,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_5|-1,down20_63,single|cluster24_peer_ret_5|-1,single,-0.11753242351455506,-0.08886261271124435,-0.1372677212533521,-0.23767676481171118,0.06984126984126984,0.07981308411214953,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_5|+1,down20_63,single|cluster24_peer_breadth_5|+1,single,-0.13553775121049844,-0.116257350741967,-0.1383623577291726,-0.23618296664857155,0.05380952380952381,0.06766355140186917,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_5|-1,down20_63,single|cluster24_peer_breadth_5|-1,single,-0.15019980934041233,-0.12522481521373588,-0.1592680828408531,-0.2612204557447628,0.05206349206349206,0.055327102803738315,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_21|+1,down20_63,single|cluster24_peer_ret_21|+1,single,-0.0938252049559209,-0.10995584868629549,-0.1096768467492301,-0.19135230567345957,0.09,0.13065420560747665,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_21|-1,down20_63,single|cluster24_peer_ret_21|-1,single,-0.1166156906023551,-0.098592250519476,-0.16419037832206054,-0.2679817378798834,0.06714285714285714,0.06728971962616823,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_21|+1,down20_63,single|cluster24_peer_breadth_21|+1,single,-0.1402136627501234,-0.1321251142397103,-0.14262730492065137,-0.23834405174663847,0.045396825396825394,0.07962616822429906,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_21|-1,down20_63,single|cluster24_peer_breadth_21|-1,single,-0.15219124684327565,-0.13122580118147265,-0.17016723418584548,-0.27298600715177074,0.05206349206349206,0.05158878504672897,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_63|+1,down20_63,single|cluster24_peer_ret_63|+1,single,-0.07963881886390378,-0.07545853163424457,-0.0420306291910736,-0.09860237390038512,0.08825396825396825,0.18990654205607477,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_ret_63|-1,down20_63,single|cluster24_peer_ret_63|-1,single,-0.1356383336816159,-0.11230813577405656,-0.16968831185286865,-0.27110789049810263,0.05952380952380952,0.07214953271028038,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_63|+1,down20_63,single|cluster24_peer_breadth_63|+1,single,-0.13082319189454308,-0.12540935856767485,-0.12278074572872134,-0.2141773568950418,0.05587301587301587,0.08654205607476635,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breadth_63|-1,down20_63,single|cluster24_peer_breadth_63|-1,single,-0.14012017789884293,-0.11506000845273479,-0.18117539803444604,-0.2810624837899987,0.059682539682539684,0.05401869158878505,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_accel_5_21|+1,down20_63,single|cluster24_peer_accel_5_21|+1,single,-0.10798089623468604,-0.08452025797850243,-0.1459285243189983,-0.2510294746718616,0.06952380952380953,0.0714018691588785,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_accel_5_21|-1,down20_63,single|cluster24_peer_accel_5_21|-1,single,-0.08878538585989476,-0.10233511235666579,-0.10157445093223177,-0.18259913870902494,0.08492063492063492,0.1358878504672897,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_accel_21_63|+1,down20_63,single|cluster24_peer_accel_21_63|+1,single,-0.14084395151322668,-0.10885313974808591,-0.16075510649443664,-0.26054905869436795,0.06507936507936508,0.07570093457943926,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_accel_21_63|-1,down20_63,single|cluster24_peer_accel_21_63|-1,single,-0.08324916650601899,-0.07062728225885237,-0.09750929360878206,-0.1550968894734483,0.07888888888888888,0.16242990654205608,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_volume_ratio_5_20|+1,down20_63,single|cluster24_peer_volume_ratio_5_20|+1,single,-0.13636432108328128,-0.1071909026613937,-0.1377632797534649,-0.23151308648078392,0.05476190476190476,0.06785046728971962,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_volume_ratio_5_20|-1,down20_63,single|cluster24_peer_volume_ratio_5_20|-1,single,-0.14533545351933064,-0.1331292402936226,-0.14924996378524275,-0.250389602083315,0.04873015873015873,0.07271028037383177,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breakout_share_63|+1,down20_63,single|cluster24_peer_breakout_share_63|+1,single,-0.14500028497438597,-0.12835590125387494,-0.13457493269945933,-0.2236883118677747,0.04317460317460318,0.06186915887850467,False,False,0.0,BLOCKED
down20_63|single|cluster24_peer_breakout_share_63|-1,down20_63,single|cluster24_peer_breakout_share_63|-1,single,-0.15818996390557105,-0.1352992619839423,-0.18630007385732222,-0.2897125136841977,0.0426984126984127,0.056261682242990656,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_5|+1,down20_63,single|cluster24_follower_gap_5|+1,single,-0.0898106009653433,-0.07404809054227594,-0.10668576393677,-0.19595307587912264,0.08079365079365079,0.0983177570093458,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_5|-1,down20_63,single|cluster24_follower_gap_5|-1,single,-0.11990119704952268,-0.09568682035792901,-0.1372584035473023,-0.22908316449153657,0.06714285714285714,0.059439252336448596,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_21|+1,down20_63,single|cluster24_follower_gap_21|+1,single,-0.09750144978054598,-0.11311688402821338,-0.10547911530610814,-0.18303886144665454,0.0873015873015873,0.13214953271028038,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_21|-1,down20_63,single|cluster24_follower_gap_21|-1,single,-0.1253504198437715,-0.10609454709408811,-0.15755688620663955,-0.25865817294677784,0.06301587301587301,0.04317757009345794,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_63|+1,down20_63,single|cluster24_follower_gap_63|+1,single,-0.08124393071277089,-0.0803151715027886,-0.040371574009543575,-0.08728035110001857,0.0865079365079365,0.22037383177570094,False,False,0.0,BLOCKED
down20_63|single|cluster24_follower_gap_63|-1,down20_63,single|cluster24_follower_gap_63|-1,single,-0.1537531333767539,-0.11091886796119099,-0.17971096415946577,-0.274523129444762,0.05555555555555555,0.0394392523364486,False,False,0.0,BLOCKED
down20_63|single|cluster24_network_residual_21|+1,down20_63,single|cluster24_network_residual_21|+1,single,-0.1253504198437715,-0.10609454709408811,-0.15755688620663955,-0.25865817294677784,0.06301587301587301,0.04317757009345794,False,False,0.0,BLOCKED
down20_63|single|cluster24_network_residual_21|-1,down20_63,single|cluster24_network_residual_21|-1,single,-0.09750144978054598,-0.11311688402821338,-0.10547911530610814,-0.18303886144665454,0.0873015873015873,0.13214953271028038,False,False,0.0,BLOCKED
down20_63|single|cluster24_network_residual_63|+1,down20_63,single|cluster24_network_residual_63|+1,single,-0.1537531333767539,-0.11091886796119099,-0.17971096415946577,-0.274523129444762,0.05555555555555555,0.0394392523364486,False,False,0.0,BLOCKED
down20_63|single|cluster24_network_residual_63|-1,down20_63,single|cluster24_network_residual_63|-1,single,-0.08124393071277089,-0.0803151715027886,-0.040371574009543575,-0.08728035110001857,0.0865079365079365,0.22037383177570094,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_5|+1,down20_63,single|cluster48_peer_ret_5|+1,single,-0.13765254768237228,-0.10329330079098806,-0.10596207897875881,-0.19478737312817476,0.07888888888888888,0.08635514018691588,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_5|-1,down20_63,single|cluster48_peer_ret_5|-1,single,-0.1311439765481316,-0.09057456197561949,-0.11221353650183069,-0.1914510572113529,0.07,0.08018691588785047,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_5|+1,down20_63,single|cluster48_peer_breadth_5|+1,single,-0.14022745804772047,-0.11821064650682503,-0.10954769274297588,-0.20534547438930859,0.07936507936507936,0.09289719626168225,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_5|-1,down20_63,single|cluster48_peer_breadth_5|-1,single,-0.1306964527027169,-0.10404835040969354,-0.11562178194874265,-0.20512655025201687,0.07285714285714286,0.09233644859813084,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_21|+1,down20_63,single|cluster48_peer_ret_21|+1,single,-0.15247767942233414,-0.10855544543315791,-0.11033471702094869,-0.19858509246173967,0.07825396825396826,0.09588785046728972,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_21|-1,down20_63,single|cluster48_peer_ret_21|-1,single,-0.10823060380265585,-0.09487495783543744,-0.12367585270468243,-0.20550673783586132,0.08968253968253968,0.08598130841121496,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_21|+1,down20_63,single|cluster48_peer_breadth_21|+1,single,-0.1540975374634745,-0.1240950888376355,-0.12803183524875322,-0.2129673974655183,0.0784126984126984,0.09158878504672897,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_21|-1,down20_63,single|cluster48_peer_breadth_21|-1,single,-0.09580678330733963,-0.09589528187917681,-0.11526405704950737,-0.19253670455180455,0.09746031746031746,0.09532710280373832,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_63|+1,down20_63,single|cluster48_peer_ret_63|+1,single,-0.17048553650092257,-0.1321729981115251,-0.11262493981368493,-0.20844493406812042,0.05476190476190476,0.08859813084112149,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_ret_63|-1,down20_63,single|cluster48_peer_ret_63|-1,single,-0.09930465826639606,-0.07646111843390355,-0.13184806964499143,-0.21847971025179155,0.10111111111111111,0.07607476635514018,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_63|+1,down20_63,single|cluster48_peer_breadth_63|+1,single,-0.1821598619670565,-0.1353705567654694,-0.11203118212488918,-0.20029260843464364,0.059682539682539684,0.08990654205607476,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_breadth_63|-1,down20_63,single|cluster48_peer_breadth_63|-1,single,-0.0830005816450362,-0.08328909319746697,-0.07627793340335522,-0.14847348820416909,0.10952380952380952,0.10990654205607477,False,False,0.0,BLOCKED
down20_63|single|cluster48_peer_accel_5_21|+1,down20_63,single|cluster48_peer_accel_5_21|+1,single,-0.11015281564354225,-0.0956430477416399,-0.13287106413608657,-0.21190174241563048,0.08222222222222222,0.07962616822429906,False,False,0.0,BLOCKED
