claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
mom_252_skip_21:down_21d_20pct:top5,mom_252_skip_21,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.0527079804253717,-0.0160161565207645,0.0658174097664543,0.0102169052243312,0.2476038338658147,14.0,-0.0147324943504303,0.0527391015348697,-0.0712074852487938,0.0320400065686913,-0.0399284528999134,0.0432692307692307,0.0112301381864521,0.1914893617021276,10.5,0.0468312211291204,0.1123440564796315,-0.0603368006976856,0.0273936481893823,-0.0039645950129725,0.0330188679245283,0.0056252197351459,0.2916666666666667,14.0,0.0096046512334066,0.0673576940541799,-0.0553141986985177
mom_63_skip_5:down_21d_20pct:top5,mom_63_skip_5,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.0409748728977883,-0.0139850791027905,0.0514003294892915,0.0102169052243312,0.2492012779552715,14.0,0.0035221065615225,0.0593012952391629,-0.0609090026013953,0.0288348783635631,-0.0256812455094013,0.0400641025641025,0.0112301381864521,0.1773049645390071,10.5,0.0357584601082415,0.091070615523618,-0.0534728628445141,0.0273936481893823,-0.0119195639929409,0.0330188679245283,0.0056252197351459,0.2916666666666667,14.5,-0.0006016684395528,0.0598271639165974,-0.0578739856474234
upvolshare42_x_relstrength63:down_21d_20pct:top5,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.05,-1,True,False,0.040646788908287,-0.0166315777566147,0.0510876730388925,0.0102169052243312,0.2476038338658147,14.0,0.0038861082204121,0.05963985564848,-0.0606633291476822,0.0240271860558708,-0.0318324577036156,0.0352564102564102,0.0112301381864521,0.1560283687943262,9.5,0.0390567244498541,0.0933495180608494,-0.0516951563299986,0.0273936481893823,-0.0112660743622512,0.0330188679245283,0.0056252197351459,0.2916666666666667,16.0,0.0024800469161848,0.0626314166696141,-0.056945717241584
upvolshare63_x_relstrength63:down_21d_20pct:top5,upvolshare63_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.05,-1,True,False,0.0432714608242975,-0.0187524688669481,0.0537421694691724,0.0102169052243312,0.2603833865814696,14.0,0.0031086892066086,0.0598060702514954,-0.0615348819880541,0.0336425706712554,-0.0297876787431456,0.0448717948717948,0.0112301381864521,0.1985815602836879,10.0,0.0363762453425295,0.093102263556833,-0.0541357764331496,0.0273936481893823,-0.0136401752693213,0.0330188679245283,0.0056252197351459,0.2916666666666667,15.5,0.0014367928651236,0.061584702913898,-0.0573096547402938
range_42:down_21d_20pct:top5,range_42,range,realized_range,down_21d_20pct,0.05,1,True,False,0.0688488886458198,-0.0174529363063018,0.0790551181102362,0.0102169052243312,0.4009584664536741,14.0,0.0033946081981594,0.0746979652998383,-0.074820163058494,0.0303092373379221,-0.034750727994434,0.0415384615384615,0.0112301381864521,0.1914893617021276,10.0,0.0567772491231655,0.1246748133333903,-0.0641872519510338,0.0268276104535333,-0.009025806277122,0.0324528301886792,0.0056252197351459,0.2986111111111111,15.0,0.0095743539417651,0.075853145840935,-0.0612588405467961
range_126:down_21d_20pct:top5,range_126,range,realized_range,down_21d_20pct,0.05,1,True,False,0.066657287595951,-0.0229242986266531,0.077020202020202,0.0102169052243312,0.389776357827476,14.0,0.0047757394985754,0.0756711208081283,-0.0736394691658636,0.0287707757994606,-0.0430417454057856,0.04,0.0112301381864521,0.1843971631205673,9.5,0.052800747121038,0.1211097185256805,-0.0643395733775869,0.0268276104535333,-0.0054225718167223,0.0324528301886792,0.0056252197351459,0.2986111111111111,14.0,0.0123438359187275,0.0788203295621389,-0.0623202206164203
dist_high_126:down_21d_20pct:top5,dist_high_126,breakout,distance_to_supply,down_21d_20pct,0.05,-1,True,False,0.0577071563623553,-0.0222731143850575,0.0682042833607907,0.0102169052243312,0.3306709265175719,14.0,-0.0004677564146694,0.0637117015941747,-0.0670398678887655,0.0240271860558708,-0.0255899086904951,0.0352564102564102,0.0112301381864521,0.1560283687943262,10.0,0.0485516719408087,0.1081773760675266,-0.0541097149012708,0.0266074846673698,-0.009774951897365,0.0322327044025157,0.0056252197351459,0.2847222222222222,14.0,0.0041255141762147,0.0657673026472761,-0.0593222080175417
drawdown_126:down_21d_20pct:top5,drawdown_126,breakout,drawdown_state,down_21d_20pct,0.05,-1,True,False,0.0577071563623553,-0.0222731143850575,0.0682042833607907,0.0102169052243312,0.3306709265175719,14.0,-0.0004677564146694,0.0637117015941747,-0.0670398678887655,0.0240271860558708,-0.0255899086904951,0.0352564102564102,0.0112301381864521,0.1560283687943262,10.0,0.0485516719408087,0.1081773760675266,-0.0541097149012708,0.0266074846673698,-0.009774951897365,0.0322327044025157,0.0056252197351459,0.2847222222222222,14.0,0.0041255141762147,0.0657673026472761,-0.0593222080175417
mom_126_skip_21:down_21d_20pct:top5,mom_126_skip_21,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.0376933476800426,-0.0208411006479177,0.0482689747003994,0.0102169052243312,0.231629392971246,14.0,-0.0010299863373385,0.0569251470227434,-0.0592615870225531,0.0320400065686913,-0.0324409930507574,0.0432692307692307,0.0112301381864521,0.1914893617021276,11.0,0.0393737595378569,0.0995747184117199,-0.0573809560297136,0.0258213211453572,-0.0101054706882919,0.0314465408805031,0.0056252197351459,0.2777777777777778,14.0,0.0098733495158241,0.0683741391175788,-0.0550792224198132
range_21:down_21d_20pct:top5,range_21,range,realized_range,down_21d_20pct,0.05,1,True,False,0.0732583374647175,-0.0213154153915535,0.0834645669291338,0.0102169052243312,0.4233226837060703,14.0,0.0008803112654715,0.0733828037116487,-0.0763816479906672,0.0287707757994606,-0.0347771878772562,0.04,0.0112301381864521,0.1843971631205673,10.0,0.0543546566627041,0.1227199735303717,-0.0645105067972728,0.0253181764912691,-0.0095167808652385,0.030943396226415,0.0056252197351459,0.2847222222222222,15.0,0.0083299796171935,0.0733732896641095,-0.0592036740400051
vol_126:down_21d_20pct:top5,vol_126,volatility,fragility_or_expansion,down_21d_20pct,0.05,1,True,False,0.0527858965198356,-0.0140493371788215,0.0632711167352103,0.0102169052243312,0.3194888178913738,14.0,0.0055776219498374,0.0732310149691696,-0.0695427638247307,0.037232314260999,-0.0387897437836962,0.0484615384615384,0.0112301381864521,0.2234042553191489,10.0,0.0581883196596403,0.1235394971528615,-0.0610552905287387,0.0253181764912691,-0.0005518373470775,0.030943396226415,0.0056252197351459,0.2847222222222222,14.0,0.013609371237178,0.0741876080412309,-0.0549582269472165
mom_accel_21_63:down_21d_20pct:top5,mom_accel_21_63,price_acceleration,direction_change,down_21d_20pct,0.05,1,True,False,0.0304236917954261,-0.0100953715341089,0.040784065760354,0.0102169052243312,0.2060702875399361,14.0,0.0026742254750172,0.0561096623926686,-0.0575217516711855,0.0287707757994606,-0.0375649234220346,0.04,0.0112301381864521,0.1843971631205673,10.0,0.0339468447583223,0.0857304553972784,-0.0542135088326191,0.0253181764912691,-0.014813914223149,0.030943396226415,0.0056252197351459,0.2847222222222222,15.0,0.0042936532246901,0.0604811497652264,-0.0537429259663258
sma_spread_42_252:down_21d_20pct:top5,sma_spread_42_252,trend,trend_transition,down_21d_20pct,0.05,1,True,False,0.0399011921704958,-0.0159311654961352,0.0505438259756877,0.0102169052243312,0.2523961661341853,14.0,-0.0032255486587158,0.0561346673224499,-0.0618884763461634,0.0256938527225375,-0.0392813563413824,0.0369230769230769,0.0112301381864521,0.1702127659574468,10.0,0.0437826701317433,0.1025871765742544,-0.0553577753056136,0.0253181764912691,-0.0087765958244377,0.030943396226415,0.0056252197351459,0.2847222222222222,14.0,0.0071828152048746,0.0664109278617033,-0.0557353871163125
mom_126_skip_10:down_21d_20pct:top5,mom_126_skip_10,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.0436457286324235,-0.0212525130642838,0.0542971352431712,0.0102169052243312,0.2603833865814696,14.0,-0.0012874550116134,0.0577411973600552,-0.0611527097788884,0.0296361604148452,-0.0313713125189755,0.0408653846153846,0.0112301381864521,0.1808510638297872,11.0,0.0378938559615531,0.098973357817079,-0.0564377197151107,0.0250351576233446,-0.0070256533565107,0.0306603773584905,0.0056252197351459,0.2708333333333333,14.0,0.0077979080991544,0.0659294791713954,-0.0555059728098721
