candidate_id,f1,s1,f2,s2,kind,family1,family2
P::kurt_20::-1::log_dvol_10::+1,kurt_20,-1,log_dvol_10,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_10::-1,kurt_20,-1,log_dvol_10,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_126::+1,kurt_20,1,log_dvol_126,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_126::-1,kurt_20,1,log_dvol_126,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_126::+1,kurt_20,-1,log_dvol_126,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_126::-1,kurt_20,-1,log_dvol_126,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_20::+1,kurt_20,1,log_dvol_20,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_20::-1,kurt_20,1,log_dvol_20,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_20::+1,kurt_20,-1,log_dvol_20,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_20::-1,kurt_20,-1,log_dvol_20,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_40::+1,kurt_20,1,log_dvol_40,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_40::-1,kurt_20,1,log_dvol_40,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_40::+1,kurt_20,-1,log_dvol_40,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_40::-1,kurt_20,-1,log_dvol_40,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_5::+1,kurt_20,1,log_dvol_5,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_5::-1,kurt_20,1,log_dvol_5,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_5::+1,kurt_20,-1,log_dvol_5,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_5::-1,kurt_20,-1,log_dvol_5,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_63::+1,kurt_20,1,log_dvol_63,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::log_dvol_63::-1,kurt_20,1,log_dvol_63,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_63::+1,kurt_20,-1,log_dvol_63,1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::-1::log_dvol_63::-1,kurt_20,-1,log_dvol_63,-1.0,pair_additive_rank,distribution_shape,liquidity_level
P::kurt_20::+1::mom_10::+1,kurt_20,1,mom_10,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_10::-1,kurt_20,1,mom_10,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_10::+1,kurt_20,-1,mom_10,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_10::-1,kurt_20,-1,mom_10,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_126::+1,kurt_20,1,mom_126,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_126::-1,kurt_20,1,mom_126,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_126::+1,kurt_20,-1,mom_126,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_126::-1,kurt_20,-1,mom_126,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_20::+1,kurt_20,1,mom_20,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_20::-1,kurt_20,1,mom_20,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_20::+1,kurt_20,-1,mom_20,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_20::-1,kurt_20,-1,mom_20,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_252::+1,kurt_20,1,mom_252,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_252::-1,kurt_20,1,mom_252,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_252::+1,kurt_20,-1,mom_252,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_252::-1,kurt_20,-1,mom_252,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_40::+1,kurt_20,1,mom_40,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_40::-1,kurt_20,1,mom_40,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_40::+1,kurt_20,-1,mom_40,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_40::-1,kurt_20,-1,mom_40,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_5::+1,kurt_20,1,mom_5,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_5::-1,kurt_20,1,mom_5,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_5::+1,kurt_20,-1,mom_5,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_5::-1,kurt_20,-1,mom_5,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_63::+1,kurt_20,1,mom_63,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::mom_63::-1,kurt_20,1,mom_63,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_63::+1,kurt_20,-1,mom_63,1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::-1::mom_63::-1,kurt_20,-1,mom_63,-1.0,pair_additive_rank,distribution_shape,trend
P::kurt_20::+1::positive_frac_126::+1,kurt_20,1,positive_frac_126,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_126::-1,kurt_20,1,positive_frac_126,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_126::+1,kurt_20,-1,positive_frac_126,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_126::-1,kurt_20,-1,positive_frac_126,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_20::+1,kurt_20,1,positive_frac_20,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_20::-1,kurt_20,1,positive_frac_20,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_20::+1,kurt_20,-1,positive_frac_20,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_20::-1,kurt_20,-1,positive_frac_20,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_40::+1,kurt_20,1,positive_frac_40,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_40::-1,kurt_20,1,positive_frac_40,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_40::+1,kurt_20,-1,positive_frac_40,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_40::-1,kurt_20,-1,positive_frac_40,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_63::+1,kurt_20,1,positive_frac_63,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::positive_frac_63::-1,kurt_20,1,positive_frac_63,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_63::+1,kurt_20,-1,positive_frac_63,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::positive_frac_63::-1,kurt_20,-1,positive_frac_63,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::range_pos_126::+1,kurt_20,1,range_pos_126,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_126::-1,kurt_20,1,range_pos_126,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_126::+1,kurt_20,-1,range_pos_126,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_126::-1,kurt_20,-1,range_pos_126,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_20::+1,kurt_20,1,range_pos_20,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_20::-1,kurt_20,1,range_pos_20,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_20::+1,kurt_20,-1,range_pos_20,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_20::-1,kurt_20,-1,range_pos_20,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_252::+1,kurt_20,1,range_pos_252,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_252::-1,kurt_20,1,range_pos_252,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_252::+1,kurt_20,-1,range_pos_252,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_252::-1,kurt_20,-1,range_pos_252,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_40::+1,kurt_20,1,range_pos_40,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_40::-1,kurt_20,1,range_pos_40,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_40::+1,kurt_20,-1,range_pos_40,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_40::-1,kurt_20,-1,range_pos_40,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_63::+1,kurt_20,1,range_pos_63,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::range_pos_63::-1,kurt_20,1,range_pos_63,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_63::+1,kurt_20,-1,range_pos_63,1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::-1::range_pos_63::-1,kurt_20,-1,range_pos_63,-1.0,pair_additive_rank,distribution_shape,price_location
P::kurt_20::+1::rel_mom_126::+1,kurt_20,1,rel_mom_126,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_126::-1,kurt_20,1,rel_mom_126,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_126::+1,kurt_20,-1,rel_mom_126,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_126::-1,kurt_20,-1,rel_mom_126,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_20::+1,kurt_20,1,rel_mom_20,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_20::-1,kurt_20,1,rel_mom_20,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_20::+1,kurt_20,-1,rel_mom_20,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_20::-1,kurt_20,-1,rel_mom_20,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_40::+1,kurt_20,1,rel_mom_40,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_40::-1,kurt_20,1,rel_mom_40,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_40::+1,kurt_20,-1,rel_mom_40,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_40::-1,kurt_20,-1,rel_mom_40,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_63::+1,kurt_20,1,rel_mom_63,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::rel_mom_63::-1,kurt_20,1,rel_mom_63,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_63::+1,kurt_20,-1,rel_mom_63,1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::-1::rel_mom_63::-1,kurt_20,-1,rel_mom_63,-1.0,pair_additive_rank,distribution_shape,relative_strength
P::kurt_20::+1::signed_volume_10::+1,kurt_20,1,signed_volume_10,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_10::-1,kurt_20,1,signed_volume_10,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_10::+1,kurt_20,-1,signed_volume_10,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_10::-1,kurt_20,-1,signed_volume_10,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_126::+1,kurt_20,1,signed_volume_126,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_126::-1,kurt_20,1,signed_volume_126,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_126::+1,kurt_20,-1,signed_volume_126,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_126::-1,kurt_20,-1,signed_volume_126,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_20::+1,kurt_20,1,signed_volume_20,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_20::-1,kurt_20,1,signed_volume_20,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_20::+1,kurt_20,-1,signed_volume_20,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_20::-1,kurt_20,-1,signed_volume_20,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_40::+1,kurt_20,1,signed_volume_40,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_40::-1,kurt_20,1,signed_volume_40,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_40::+1,kurt_20,-1,signed_volume_40,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_40::-1,kurt_20,-1,signed_volume_40,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_5::+1,kurt_20,1,signed_volume_5,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_5::-1,kurt_20,1,signed_volume_5,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_5::+1,kurt_20,-1,signed_volume_5,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_5::-1,kurt_20,-1,signed_volume_5,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_63::+1,kurt_20,1,signed_volume_63,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::signed_volume_63::-1,kurt_20,1,signed_volume_63,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_63::+1,kurt_20,-1,signed_volume_63,1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::-1::signed_volume_63::-1,kurt_20,-1,signed_volume_63,-1.0,pair_additive_rank,distribution_shape,signed_flow_proxy
P::kurt_20::+1::skew_10::+1,kurt_20,1,skew_10,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_10::-1,kurt_20,1,skew_10,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_10::+1,kurt_20,-1,skew_10,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_10::-1,kurt_20,-1,skew_10,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_126::+1,kurt_20,1,skew_126,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_126::-1,kurt_20,1,skew_126,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_126::+1,kurt_20,-1,skew_126,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_126::-1,kurt_20,-1,skew_126,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_20::+1,kurt_20,1,skew_20,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_20::-1,kurt_20,1,skew_20,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_20::+1,kurt_20,-1,skew_20,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_20::-1,kurt_20,-1,skew_20,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_40::+1,kurt_20,1,skew_40,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_40::-1,kurt_20,1,skew_40,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_40::+1,kurt_20,-1,skew_40,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_40::-1,kurt_20,-1,skew_40,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_5::+1,kurt_20,1,skew_5,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_5::-1,kurt_20,1,skew_5,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_5::+1,kurt_20,-1,skew_5,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_5::-1,kurt_20,-1,skew_5,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_63::+1,kurt_20,1,skew_63,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::skew_63::-1,kurt_20,1,skew_63,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_63::+1,kurt_20,-1,skew_63,1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::-1::skew_63::-1,kurt_20,-1,skew_63,-1.0,pair_additive_rank,distribution_shape,distribution_shape
P::kurt_20::+1::trend_slope_10::+1,kurt_20,1,trend_slope_10,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_10::-1,kurt_20,1,trend_slope_10,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_10::+1,kurt_20,-1,trend_slope_10,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_10::-1,kurt_20,-1,trend_slope_10,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_126::+1,kurt_20,1,trend_slope_126,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_126::-1,kurt_20,1,trend_slope_126,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_126::+1,kurt_20,-1,trend_slope_126,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_126::-1,kurt_20,-1,trend_slope_126,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_20::+1,kurt_20,1,trend_slope_20,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_20::-1,kurt_20,1,trend_slope_20,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_20::+1,kurt_20,-1,trend_slope_20,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_20::-1,kurt_20,-1,trend_slope_20,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_40::+1,kurt_20,1,trend_slope_40,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_40::-1,kurt_20,1,trend_slope_40,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_40::+1,kurt_20,-1,trend_slope_40,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_40::-1,kurt_20,-1,trend_slope_40,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_63::+1,kurt_20,1,trend_slope_63,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::trend_slope_63::-1,kurt_20,1,trend_slope_63,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_63::+1,kurt_20,-1,trend_slope_63,1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::-1::trend_slope_63::-1,kurt_20,-1,trend_slope_63,-1.0,pair_additive_rank,distribution_shape,trend_quality
P::kurt_20::+1::vol_10::+1,kurt_20,1,vol_10,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_10::-1,kurt_20,1,vol_10,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_10::+1,kurt_20,-1,vol_10,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_10::-1,kurt_20,-1,vol_10,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_126::+1,kurt_20,1,vol_126,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_126::-1,kurt_20,1,vol_126,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_126::+1,kurt_20,-1,vol_126,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_126::-1,kurt_20,-1,vol_126,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_20::+1,kurt_20,1,vol_20,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_20::-1,kurt_20,1,vol_20,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_20::+1,kurt_20,-1,vol_20,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_20::-1,kurt_20,-1,vol_20,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_40::+1,kurt_20,1,vol_40,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_40::-1,kurt_20,1,vol_40,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_40::+1,kurt_20,-1,vol_40,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_40::-1,kurt_20,-1,vol_40,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_5::+1,kurt_20,1,vol_5,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_5::-1,kurt_20,1,vol_5,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_5::+1,kurt_20,-1,vol_5,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_5::-1,kurt_20,-1,vol_5,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_63::+1,kurt_20,1,vol_63,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_63::-1,kurt_20,1,vol_63,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_63::+1,kurt_20,-1,vol_63,1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::-1::vol_63::-1,kurt_20,-1,vol_63,-1.0,pair_additive_rank,distribution_shape,volatility
P::kurt_20::+1::vol_ratio_10_40::+1,kurt_20,1,vol_ratio_10_40,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_10_40::-1,kurt_20,1,vol_ratio_10_40,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_10_40::+1,kurt_20,-1,vol_ratio_10_40,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_10_40::-1,kurt_20,-1,vol_ratio_10_40,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_20_63::+1,kurt_20,1,vol_ratio_20_63,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_20_63::-1,kurt_20,1,vol_ratio_20_63,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_20_63::+1,kurt_20,-1,vol_ratio_20_63,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_20_63::-1,kurt_20,-1,vol_ratio_20_63,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_40_126::+1,kurt_20,1,vol_ratio_40_126,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_40_126::-1,kurt_20,1,vol_ratio_40_126,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_40_126::+1,kurt_20,-1,vol_ratio_40_126,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_40_126::-1,kurt_20,-1,vol_ratio_40_126,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_5_20::+1,kurt_20,1,vol_ratio_5_20,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::vol_ratio_5_20::-1,kurt_20,1,vol_ratio_5_20,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_5_20::+1,kurt_20,-1,vol_ratio_5_20,1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::-1::vol_ratio_5_20::-1,kurt_20,-1,vol_ratio_5_20,-1.0,pair_additive_rank,distribution_shape,volatility_compression
P::kurt_20::+1::volume_ratio_10_40::+1,kurt_20,1,volume_ratio_10_40,1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::+1::volume_ratio_10_40::-1,kurt_20,1,volume_ratio_10_40,-1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::-1::volume_ratio_10_40::+1,kurt_20,-1,volume_ratio_10_40,1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::-1::volume_ratio_10_40::-1,kurt_20,-1,volume_ratio_10_40,-1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::+1::volume_ratio_20_63::+1,kurt_20,1,volume_ratio_20_63,1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::+1::volume_ratio_20_63::-1,kurt_20,1,volume_ratio_20_63,-1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::-1::volume_ratio_20_63::+1,kurt_20,-1,volume_ratio_20_63,1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::-1::volume_ratio_20_63::-1,kurt_20,-1,volume_ratio_20_63,-1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::+1::volume_ratio_40_126::+1,kurt_20,1,volume_ratio_40_126,1.0,pair_additive_rank,distribution_shape,attention_acceleration
P::kurt_20::+1::volume_ratio_40_126::-1,kurt_20,1,volume_ratio_40_126,-1.0,pair_additive_rank,distribution_shape,attention_acceleration
