claim_id,target,candidate_id,promoted,validation_diff_mean,validation_simultaneous_lb,lockbox_diff_mean,lockbox_simultaneous_lb,live_decision_weight,capital_permission
DRAWDOWN_63_20|A:compression_20_63:+1&vol_10:+1,DRAWDOWN_63_20,A:compression_20_63:+1&vol_10:+1,False,0.02472222222222223,-0.09166666666666669,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:dollar_volume_ratio_20_63:-1&ret_10:-1,DRAWDOWN_63_20,A:dollar_volume_ratio_20_63:-1&ret_10:-1,False,0.024166666666666666,-0.09222222222222225,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:ret_21:-1&vol_10:+1,DRAWDOWN_63_20,A:ret_21:-1&vol_10:+1,False,0.021250000000000005,-0.09513888888888891,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:dist_high_63:-1&dollar_volume_ratio_20_63:+1,DRAWDOWN_63_20,A:dist_high_63:-1&dollar_volume_ratio_20_63:+1,False,0.021111111111111112,-0.09527777777777781,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&dollar_volume_ratio_20_63:-1,DRAWDOWN_63_20,A:accel_21_63:+1&dollar_volume_ratio_20_63:-1,False,0.014305555555555552,-0.10208333333333336,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:gap_freq_21:+1&vol_ratio_21_126:-1,DRAWDOWN_63_20,A:gap_freq_21:+1&vol_ratio_21_126:-1,False,0.010833333333333334,-0.10555555555555558,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:dollar_volume_ratio_20_63:+1&ret_63:-1,DRAWDOWN_63_20,A:dollar_volume_ratio_20_63:+1&ret_63:-1,False,0.0075,-0.10888888888888892,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:atr_14:+1&dollar_volume_ratio_20_63:+1,DRAWDOWN_63_20,A:atr_14:+1&dollar_volume_ratio_20_63:+1,False,0.007361111111111111,-0.1090277777777778,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:adl_slope_63:-1&volume_ratio_63_252:+1,DRAWDOWN_63_20,A:adl_slope_63:-1&volume_ratio_63_252:+1,False,0.004444444444444446,-0.11194444444444447,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&skew_63:-1,DRAWDOWN_63_20,A:accel_21_63:+1&skew_63:-1,False,0.0009722222222222198,-0.1154166666666667,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:range_loc_63:-1&skew_63:-1,DRAWDOWN_63_20,A:range_loc_63:-1&skew_63:-1,False,-0.0025,-0.11888888888888892,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:compression_20_63:+1&skew_63:-1,DRAWDOWN_63_20,A:compression_20_63:+1&skew_63:-1,False,-0.005833333333333334,-0.12222222222222225,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:obv_slope_63:-1&ret_5:-1,DRAWDOWN_63_20,A:obv_slope_63:-1&ret_5:-1,False,-0.005972222222222219,-0.12236111111111114,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
DRAWDOWN_63_20|A:obv_slope_63:-1&vol_10:+1,DRAWDOWN_63_20,A:obv_slope_63:-1&vol_10:+1,False,-0.006666666666666665,-0.12305555555555558,0.025714285714285714,-0.09721428571428596,0.0,BLOCKED
SURGE_21_20|S:dist_high_252:-1,SURGE_21_20,S:dist_high_252:-1,False,0.12027777777777778,-0.01902777777777777,0.02571428571428571,-0.04000000000000003,0.0,BLOCKED
SURGE_21_20|A:dist_high_126:-1&dist_high_252:-1,SURGE_21_20,A:dist_high_126:-1&dist_high_252:-1,False,0.10333333333333332,-0.035972222222222225,0.02571428571428571,-0.04000000000000003,0.0,BLOCKED
SURGE_21_20|A:atr_63:+1&dist_high_63:-1,SURGE_21_20,A:atr_63:+1&dist_high_63:-1,False,0.09944444444444443,-0.03986111111111111,0.02571428571428571,-0.04000000000000003,0.0,BLOCKED
SURGE_21_20|A:mom_252_21:-1&relret_126:-1,SURGE_21_20,A:mom_252_21:-1&relret_126:-1,False,0.05555555555555556,-0.08374999999999999,0.02571428571428571,-0.04000000000000003,0.0,BLOCKED
SURGE_21_20|A:relret_126:-1&vol_63:+1,SURGE_21_20,A:relret_126:-1&vol_63:+1,False,0.05555555555555556,-0.08374999999999999,0.02571428571428571,-0.04000000000000003,0.0,BLOCKED
DRAWDOWN_63_20|A:adl_slope_21:-1&mom_252_21:-1,DRAWDOWN_63_20,A:adl_slope_21:-1&mom_252_21:-1,False,0.04819444444444445,-0.06819444444444447,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:cmf_20:-1&mom_252_21:-1,DRAWDOWN_63_20,A:cmf_20:-1&mom_252_21:-1,False,0.04819444444444445,-0.06819444444444447,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_5_21:+1&gap_freq_21:+1,DRAWDOWN_63_20,A:accel_5_21:+1&gap_freq_21:+1,False,0.041944444444444444,-0.07444444444444448,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:adl_slope_21:-1&ret_252:-1,DRAWDOWN_63_20,A:adl_slope_21:-1&ret_252:-1,False,0.03805555555555556,-0.07833333333333337,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:vol_10:+1&volume_ratio_20_63:-1,DRAWDOWN_63_20,A:vol_10:+1&volume_ratio_20_63:-1,False,0.034583333333333334,-0.08180555555555558,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:mom_252_21:-1&skew_63:-1,DRAWDOWN_63_20,A:mom_252_21:-1&skew_63:-1,False,0.021388888888888888,-0.09500000000000003,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:relret_21:-1&ret_10:-1,DRAWDOWN_63_20,A:relret_21:-1&ret_10:-1,False,0.02125,-0.09513888888888891,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:ret_10:-1&ret_21:-1,DRAWDOWN_63_20,A:ret_10:-1&ret_21:-1,False,0.02125,-0.09513888888888891,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:compression_20_63:+1&ret_10:-1,DRAWDOWN_63_20,A:compression_20_63:+1&ret_10:-1,False,-0.006388888888888888,-0.1227777777777778,0.02571428571428571,-0.09721428571428598,0.0,BLOCKED
DRAWDOWN_63_20|A:range_loc_20:-1&relret_21:-1,DRAWDOWN_63_20,A:range_loc_20:-1&relret_21:-1,False,0.034999999999999996,-0.08138888888888893,0.025714285714285707,-0.09721428571428598,0.0,BLOCKED
SURGE_63_30|A:atr_14:+1&vol_21:+1,SURGE_63_30,A:atr_14:+1&vol_21:+1,False,0.18583333333333332,0.013074652777777557,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:compression_20_63:+1&vol_21:+1,SURGE_63_30,A:compression_20_63:+1&vol_21:+1,False,0.11638888888888889,-0.05636979166666688,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:atr_14:+1&dist_high_126:-1,SURGE_21_20,A:atr_14:+1&dist_high_126:-1,False,0.10625,-0.033055555555555546,0.02285714285714286,-0.04285714285714288,0.0,BLOCKED
SURGE_63_30|A:relret_21:-1&vol_63:+1,SURGE_63_30,A:relret_21:-1&vol_63:+1,False,0.10611111111111111,-0.06664756944444465,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:ret_21:-1&vol_63:+1,SURGE_63_30,A:ret_21:-1&vol_63:+1,False,0.10611111111111111,-0.06664756944444465,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|S:ret_126:-1,SURGE_63_30,S:ret_126:-1,False,0.0963888888888889,-0.07636979166666687,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:accel_63_126:+1&maxret_21:+1,SURGE_63_30,A:accel_63_126:+1&maxret_21:+1,False,0.08944444444444445,-0.08331423611111131,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_14:+1&dollar_volume_ratio_20_63:-1,SURGE_63_30,A:atr_14:+1&dollar_volume_ratio_20_63:-1,False,0.08861111111111113,-0.08414756944444464,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|S:dist_high_126:-1,SURGE_21_20,S:dist_high_126:-1,False,0.08611111111111114,-0.053194444444444405,0.02285714285714286,-0.04285714285714288,0.0,BLOCKED
SURGE_63_30|A:dollar_volume_ratio_20_63:-1&vol_21:+1,SURGE_63_30,A:dollar_volume_ratio_20_63:-1&vol_21:+1,False,0.07833333333333334,-0.09442534722222243,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:dist_high_126:-1&dist_high_20:-1,SURGE_21_20,A:dist_high_126:-1&dist_high_20:-1,False,0.07208333333333335,-0.0672222222222222,0.02285714285714286,-0.04285714285714288,0.0,BLOCKED
SURGE_63_30|A:dollar_volume_ratio_20_63:-1&vol_63:+1,SURGE_63_30,A:dollar_volume_ratio_20_63:-1&vol_63:+1,False,0.07166666666666667,-0.1010920138888891,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
DRAWDOWN_63_20|A:atr_63:+1&ret_21:+1,DRAWDOWN_63_20,A:atr_63:+1&ret_21:+1,False,0.06916666666666667,-0.04722222222222225,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_5_21:-1&atr_63:+1,DRAWDOWN_63_20,A:accel_5_21:-1&atr_63:+1,False,0.06541666666666666,-0.05097222222222225,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:atr_63:+1&relret_21:+1,DRAWDOWN_63_20,A:atr_63:+1&relret_21:+1,False,0.05916666666666667,-0.057222222222222244,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
SURGE_63_30|A:accel_5_21:-1&vol_63:+1,SURGE_63_30,A:accel_5_21:-1&vol_63:+1,False,0.05847222222222221,-0.11428645833333356,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:atr_63:+1&up_volume_ratio_20:-1,SURGE_21_20,A:atr_63:+1&up_volume_ratio_20:-1,False,0.05472222222222222,-0.08458333333333332,0.02285714285714286,-0.04285714285714288,0.0,BLOCKED
SURGE_63_30|A:vol_126:+1&volume_ratio_20_63:-1,SURGE_63_30,A:vol_126:+1&volume_ratio_20_63:-1,False,0.04708333333333334,-0.12567534722222243,0.02285714285714286,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:atr_14:+1&range_loc_20:-1,SURGE_21_20,A:atr_14:+1&range_loc_20:-1,False,0.04097222222222222,-0.09833333333333333,0.02285714285714286,-0.04285714285714288,0.0,BLOCKED
DRAWDOWN_63_20|A:range_loc_20:-1&relret_126:-1,DRAWDOWN_63_20,A:range_loc_20:-1&relret_126:-1,False,0.021388888888888898,-0.09500000000000001,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:dollar_volume_ratio_20_63:-1&ret_42:-1,DRAWDOWN_63_20,A:dollar_volume_ratio_20_63:-1&ret_42:-1,False,0.017499999999999998,-0.09888888888888892,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:relret_126:-1&ret_5:+1,DRAWDOWN_63_20,A:relret_126:-1&ret_5:+1,False,0.015,-0.10138888888888892,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:dollar_volume_ratio_20_63:-1&ret_63:-1,DRAWDOWN_63_20,A:dollar_volume_ratio_20_63:-1&ret_63:-1,False,-0.0024999999999999988,-0.11888888888888892,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
DRAWDOWN_63_20|A:dollar_volume_ratio_20_63:-1&relret_63:-1,DRAWDOWN_63_20,A:dollar_volume_ratio_20_63:-1&relret_63:-1,False,-0.0059722222222222225,-0.12236111111111114,0.02285714285714286,-0.10007142857142881,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&dist_high_252:-1,SURGE_63_30,A:atr_63:+1&dist_high_252:-1,False,0.18180555555555555,0.009046874999999788,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_14:+1&dist_high_126:-1,SURGE_63_30,A:atr_14:+1&dist_high_126:-1,False,0.1680555555555556,-0.004703125000000169,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|S:dist_high_252:-1,SURGE_63_30,S:dist_high_252:-1,False,0.16180555555555556,-0.010953125000000202,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:vol_63:+1&volume_ratio_63_252:+1,SURGE_63_30,A:vol_63:+1&volume_ratio_63_252:+1,False,0.1445833333333333,-0.028175347222222452,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_126:-1&ret_252:-1,SURGE_63_30,A:dist_high_126:-1&ret_252:-1,False,0.14444444444444446,-0.028314236111111307,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_252:-1&ret_252:-1,SURGE_63_30,A:dist_high_252:-1&ret_252:-1,False,0.14166666666666666,-0.031092013888889103,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&dist_high_63:-1,SURGE_63_30,A:atr_63:+1&dist_high_63:-1,False,0.13375,-0.03900868055555576,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_252:-1&maxret_21:+1,SURGE_63_30,A:dist_high_252:-1&maxret_21:+1,False,0.13069444444444447,-0.04206423611111129,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:maxret_21:+1&volume_ratio_63_252:+1,SURGE_63_30,A:maxret_21:+1&volume_ratio_63_252:+1,False,0.13041666666666665,-0.04234201388888911,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_252:-1&mom_252_21:-1,SURGE_63_30,A:dist_high_252:-1&mom_252_21:-1,False,0.12805555555555556,-0.044703125000000205,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_63:-1&mom_252_21:-1,SURGE_63_30,A:dist_high_63:-1&mom_252_21:-1,False,0.11736111111111112,-0.05539756944444464,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:atr_14:+1&dist_high_252:-1,SURGE_21_20,A:atr_14:+1&dist_high_252:-1,False,0.11305555555555553,-0.02625000000000001,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
SURGE_63_30|A:accel_21_63:+1&vol_63:+1,SURGE_63_30,A:accel_21_63:+1&vol_63:+1,False,0.11027777777777777,-0.062480902777778,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:dist_high_252:-1&vol_21:+1,SURGE_21_20,A:dist_high_252:-1&vol_21:+1,False,0.10652777777777778,-0.03277777777777777,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
SURGE_63_30|A:ret_63:-1&vol_126:+1,SURGE_63_30,A:ret_63:-1&vol_126:+1,False,0.10319444444444446,-0.0695642361111113,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_126:-1&ret_126:-1,SURGE_63_30,A:dist_high_126:-1&ret_126:-1,False,0.09986111111111111,-0.07289756944444466,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&relret_21:-1,SURGE_63_30,A:atr_63:+1&relret_21:-1,False,0.0926388888888889,-0.08011979166666687,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&ret_21:-1,SURGE_63_30,A:atr_63:+1&ret_21:-1,False,0.09250000000000001,-0.08025868055555575,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:dist_high_126:-1&relret_126:-1,SURGE_63_30,A:dist_high_126:-1&relret_126:-1,False,0.08944444444444445,-0.08331423611111131,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:relret_63:+1&vol_63:+1,SURGE_63_30,A:relret_63:+1&vol_63:+1,False,0.08194444444444443,-0.09081423611111133,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:ret_126:+1&vol_126:+1,SURGE_63_30,A:ret_126:+1&vol_126:+1,False,0.07458333333333332,-0.09817534722222244,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:accel_5_21:+1&atr_63:+1,SURGE_21_20,A:accel_5_21:+1&atr_63:+1,False,0.07180555555555555,-0.06749999999999999,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
SURGE_21_20|A:accel_63_126:+1&atr_63:+1,SURGE_21_20,A:accel_63_126:+1&atr_63:+1,False,0.06874999999999999,-0.07055555555555555,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:-1&vol_126:+1,DRAWDOWN_63_20,A:accel_21_63:-1&vol_126:+1,False,0.06250000000000001,-0.0538888888888889,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
SURGE_21_20|A:dist_high_126:-1&relret_63:-1,SURGE_21_20,A:dist_high_126:-1&relret_63:-1,False,0.05541666666666668,-0.08388888888888887,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
SURGE_21_20|A:dist_high_126:-1&ret_63:-1,SURGE_21_20,A:dist_high_126:-1&ret_63:-1,False,0.05541666666666668,-0.08388888888888887,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
SURGE_21_20|A:range_loc_20:-1&vol_126:+1,SURGE_21_20,A:range_loc_20:-1&vol_126:+1,False,0.05125000000000001,-0.08805555555555553,0.022857142857142857,-0.042857142857142885,0.0,BLOCKED
DRAWDOWN_63_20|A:price_volume_corr_20:-1&vol_63:+1,DRAWDOWN_63_20,A:price_volume_corr_20:-1&vol_63:+1,False,0.04513888888888889,-0.07125000000000004,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_5_21:+1&relret_21:-1,DRAWDOWN_63_20,A:accel_5_21:+1&relret_21:-1,False,0.0423611111111111,-0.07402777777777782,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&range_loc_20:-1,SURGE_63_30,A:atr_63:+1&range_loc_20:-1,False,0.04152777777777778,-0.131230902777778,0.022857142857142857,-0.08857142857142858,0.0,BLOCKED
DRAWDOWN_63_20|A:ret_252:-1&ret_5:+1,DRAWDOWN_63_20,A:ret_252:-1&ret_5:+1,False,0.03916666666666667,-0.07722222222222225,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:mom_252_21:-1&vol_ratio_21_126:+1,DRAWDOWN_63_20,A:mom_252_21:-1&vol_ratio_21_126:+1,False,0.03513888888888889,-0.08125000000000002,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:vol_63:+1&volume_ratio_5_20:+1,DRAWDOWN_63_20,A:vol_63:+1&volume_ratio_5_20:+1,False,0.034722222222222224,-0.08166666666666669,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_63_126:+1&range_loc_63:-1,DRAWDOWN_63_20,A:accel_63_126:+1&range_loc_63:-1,False,0.028472222222222218,-0.0879166666666667,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:skew_63:+1&vol_126:+1,DRAWDOWN_63_20,A:skew_63:+1&vol_126:+1,False,0.028333333333333335,-0.08805555555555558,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:atr_14:+1&price_volume_corr_20:-1,DRAWDOWN_63_20,A:atr_14:+1&price_volume_corr_20:-1,False,0.027916666666666673,-0.08847222222222224,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:dist_high_63:-1&volume_ratio_20_63:-1,DRAWDOWN_63_20,A:dist_high_63:-1&volume_ratio_20_63:-1,False,0.02763888888888889,-0.08875000000000002,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:obv_slope_21:-1&relret_21:-1,DRAWDOWN_63_20,A:obv_slope_21:-1&relret_21:-1,False,0.025000000000000005,-0.09138888888888891,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:cmf_60:-1&gap_freq_21:+1,DRAWDOWN_63_20,A:cmf_60:-1&gap_freq_21:+1,False,0.02458333333333333,-0.09180555555555558,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_63_126:-1&dist_high_126:-1,DRAWDOWN_63_20,A:accel_63_126:-1&dist_high_126:-1,False,0.021250000000000005,-0.09513888888888891,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&ret_5:+1,DRAWDOWN_63_20,A:accel_21_63:+1&ret_5:+1,False,0.01819444444444444,-0.09819444444444447,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:range_loc_63:-1&up_volume_ratio_20:-1,DRAWDOWN_63_20,A:range_loc_63:-1&up_volume_ratio_20:-1,False,0.017916666666666668,-0.09847222222222225,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:maxret_21:+1&ret_5:-1,DRAWDOWN_63_20,A:maxret_21:+1&ret_5:-1,False,0.014583333333333332,-0.10180555555555558,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:vol_126:+1&volume_ratio_20_63:+1,DRAWDOWN_63_20,A:vol_126:+1&volume_ratio_20_63:+1,False,0.011111111111111112,-0.1052777777777778,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:vol_21:+1&volume_ratio_20_63:+1,DRAWDOWN_63_20,A:vol_21:+1&volume_ratio_20_63:+1,False,0.010694444444444442,-0.10569444444444448,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:volume_ratio_5_20:-1&volume_ratio_63_252:+1,DRAWDOWN_63_20,A:volume_ratio_5_20:-1&volume_ratio_63_252:+1,False,0.008055555555555554,-0.10833333333333336,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:adl_slope_63:-1&volume_ratio_5_20:-1,DRAWDOWN_63_20,A:adl_slope_63:-1&volume_ratio_5_20:-1,False,0.00791666666666667,-0.10847222222222225,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:dist_high_20:-1&skew_63:-1,DRAWDOWN_63_20,A:dist_high_20:-1&skew_63:-1,False,0.007777777777777782,-0.10861111111111113,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:dist_high_63:-1&volume_ratio_5_20:+1,DRAWDOWN_63_20,A:dist_high_63:-1&volume_ratio_5_20:+1,False,0.007222222222222221,-0.10916666666666669,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:relret_21:-1&ret_5:-1,DRAWDOWN_63_20,A:relret_21:-1&ret_5:-1,False,0.004305555555555553,-0.11208333333333337,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:ret_21:-1&ret_5:-1,DRAWDOWN_63_20,A:ret_21:-1&ret_5:-1,False,0.004305555555555553,-0.11208333333333337,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:cmf_60:-1&volume_ratio_5_20:-1,DRAWDOWN_63_20,A:cmf_60:-1&volume_ratio_5_20:-1,False,0.0011111111111111148,-0.1152777777777778,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:price_volume_corr_20:-1&relret_63:-1,DRAWDOWN_63_20,A:price_volume_corr_20:-1&relret_63:-1,False,-0.002777777777777778,-0.1191666666666667,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:price_volume_corr_20:-1&ret_63:-1,DRAWDOWN_63_20,A:price_volume_corr_20:-1&ret_63:-1,False,-0.002777777777777778,-0.1191666666666667,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&vol_ratio_21_126:+1,DRAWDOWN_63_20,A:accel_21_63:+1&vol_ratio_21_126:+1,False,-0.005833333333333332,-0.12222222222222225,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&adl_slope_21:-1,DRAWDOWN_63_20,A:accel_21_63:+1&adl_slope_21:-1,False,-0.006249999999999999,-0.12263888888888891,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_21_63:+1&cmf_20:-1,DRAWDOWN_63_20,A:accel_21_63:+1&cmf_20:-1,False,-0.006249999999999999,-0.12263888888888891,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:adl_slope_21:-1&volume_ratio_63_252:+1,DRAWDOWN_63_20,A:adl_slope_21:-1&volume_ratio_63_252:+1,False,-0.009305555555555555,-0.12569444444444447,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:cmf_20:-1&volume_ratio_63_252:+1,DRAWDOWN_63_20,A:cmf_20:-1&volume_ratio_63_252:+1,False,-0.009305555555555555,-0.12569444444444447,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
DRAWDOWN_63_20|A:accel_63_126:-1&ret_126:-1,DRAWDOWN_63_20,A:accel_63_126:-1&ret_126:-1,False,-0.01625,-0.13263888888888892,0.022857142857142857,-0.10007142857142882,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&maxret_21:+1,SURGE_63_30,A:atr_63:+1&maxret_21:+1,False,0.16847222222222225,-0.0042864583333335204,0.022857142857142854,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|S:atr_14:+1,SURGE_21_20,S:atr_14:+1,False,0.13361111111111112,-0.005694444444444419,0.022857142857142854,-0.042857142857142885,0.0,BLOCKED
SURGE_21_20|A:ret_252:-1&vol_21:+1,SURGE_21_20,A:ret_252:-1&vol_21:+1,False,0.10986111111111112,-0.029444444444444426,0.022857142857142854,-0.042857142857142885,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&up_volume_ratio_20:+1,SURGE_63_30,A:atr_63:+1&up_volume_ratio_20:+1,False,0.09611111111111113,-0.07664756944444463,0.022857142857142854,-0.08857142857142858,0.0,BLOCKED
SURGE_63_30|A:atr_63:+1&obv_slope_21:+1,SURGE_63_30,A:atr_63:+1&obv_slope_21:+1,False,0.0926388888888889,-0.08011979166666687,0.022857142857142854,-0.08857142857142858,0.0,BLOCKED
SURGE_21_20|A:dist_high_63:-1&ret_252:-1,SURGE_21_20,A:dist_high_63:-1&ret_252:-1,False,0.08944444444444444,-0.049861111111111106,0.022857142857142854,-0.042857142857142885,0.0,BLOCKED
SURGE_21_20|A:atr_14:+1&dist_high_63:-1,SURGE_21_20,A:atr_14:+1&dist_high_63:-1,False,0.08569444444444445,-0.053611111111111096,0.022857142857142854,-0.042857142857142885,0.0,BLOCKED
