claim_id,feature,family,horizon,orientation,diagnostic_survivor,discovery_ic_n,discovery_ic_mean,discovery_ic_hac_t,discovery_ic_bonferroni_lb,discovery_spread_n,discovery_spread_mean,discovery_spread_hac_t,discovery_spread_bonferroni_lb,validation_ic_n,validation_ic_mean,validation_ic_hac_t,validation_ic_bonferroni_lb,validation_spread_n,validation_spread_mean,validation_spread_hac_t,validation_spread_bonferroni_lb,diagnostic_holdout_ic_n,diagnostic_holdout_ic_mean,diagnostic_holdout_ic_hac_t,diagnostic_holdout_ic_bonferroni_lb,diagnostic_holdout_spread_n,diagnostic_holdout_spread_mean,diagnostic_holdout_spread_hac_t,diagnostic_holdout_spread_bonferroni_lb
amihud_5:future_63d_return,amihud_5,liquidity,63,1,False,24,0.03961371031114144,2.74533658153298,-0.010611707145113697,24,0.009872081562250496,2.1107060695505,-0.006407926164902973,12,0.06083295473271363,1.38170814531431,-0.09241554242587441,12,0.031228961393537116,2.020619838028793,-0.022566614263919597,10,-0.04838053212408637,-3.2238788609442657,-0.10061600817645534,10,-0.011671398376672562,-2.550336890452569,-0.02760078198060506
clv_63:future_21d_return,clv_63,microstructure,21,-1,False,24,0.00039173370972264584,0.01969914113650288,-0.06882598545209224,24,-0.0005516909630012574,-0.1307418625457378,-0.015239426132865368,12,0.06463354539569892,1.5677372016539206,-0.07886858419230951,12,0.01114734822178134,1.559550912798059,-0.013732380548873635,12,-0.04879219967741891,-1.4531946636670052,-0.16566144352721146,12,-0.011878443247498668,-2.072639318928696,-0.031826905592005975
amihud_21:future_63d_return,amihud_21,liquidity,63,1,False,24,0.050674287532840444,2.7218689139339065,-0.014128558027671496,24,0.015002669017055775,2.689001458332104,-0.004417415751434646,12,0.07306943148422161,1.8927565013250964,-0.06130437276507568,12,0.033714271734470024,2.1257960938649525,-0.02148912599323373,10,-0.049366778877988085,-3.1585873967190445,-0.10376886125189759,10,-0.013015317836980697,-3.4860446649224337,-0.02601089169509145
dist_low_126:future_21d_return,dist_low_126,breakout,21,-1,False,24,0.02289008218701451,0.9532484861987117,-0.06069232189965067,24,0.004683943068642451,1.3103884041363554,-0.007757913698638502,12,0.02960141121499624,0.8608345900822137,-0.09009092323736874,12,0.0010014015485459238,0.14745557904149992,-0.02263714014706853,12,-0.050693566806607304,-1.840911913355581,-0.14654386580305362,12,-0.008501971487830157,-1.701594843705846,-0.02589347441539177
efficiency_126:future_63d_return,efficiency_126,path,63,-1,False,24,0.02162936008134239,0.8031359598591147,-0.072111348077523,24,0.0025243488252203227,0.33708262817961193,-0.02354238557649336,12,0.01045991011631541,0.21985044152120042,-0.15514539353616782,12,0.001098787651895653,0.07152923283650313,-0.052370430522083844,10,-0.05198263142841962,-1.6207735864991806,-0.163619987050721,10,-0.01891417858291763,-2.366997206989139,-0.04672817347950779
sma_dist_63:future_21d_return,sma_dist_63,trend,21,-1,False,24,0.001483629695630757,0.05343697793565631,-0.09515644547784184,24,-0.0001784354846686547,-0.034600031618845645,-0.01812901029526378,12,0.08995150046124029,2.3735475671153483,-0.04196043829612622,12,0.0090678872421595,1.4952110521933653,-0.012041578572539695,12,-0.053628982249459146,-1.3858900644299599,-0.18832178957552664,12,-0.010161850104900427,-1.8289908182968626,-0.029500889141507364
intraday_63:future_21d_return,intraday_63,session,21,-1,False,24,0.016750668450659516,0.6311295368256498,-0.0756313119268814,24,0.0038649417148166176,0.7639498931618615,-0.01374474806548231,12,0.06825307626540889,1.3884194814798108,-0.10285683359695072,12,0.007275563725514936,0.7214198707601818,-0.02782807849344719,12,-0.05486735502099755,-1.8750424822668097,-0.1567209925705817,12,-0.008728977222908158,-2.091106145520293,-0.023258819927028884
reversal5_x_amihud21:future_63d_return,reversal5_x_amihud21,interaction,63,1,False,24,0.020854931182984763,1.041603228616867,-0.04883661093499335,24,0.0056755440389057625,1.1394026399536892,-0.011662651932250946,12,0.03814499789004165,0.9518909621976621,-0.10133888311351145,12,0.005571730957514623,0.40341911430122807,-0.04250194112729915,10,-0.05689576327579125,-2.287917607840999,-0.14345495217475668,10,-0.01338375915229097,-1.807389488739049,-0.03915883733760538
mom_5:future_63d_return,mom_5,momentum,63,-1,False,24,0.010287831036365026,0.5107346037948749,-0.059825753397874055,24,0.003144236883864846,0.5931702998422621,-0.015306320524698236,12,0.04188632737525356,1.007865362480575,-0.10277198482938596,12,-0.0017898474249956366,-0.12057630228328363,-0.05345856482121575,10,-0.05769862097796019,-1.9673055916914253,-0.15978486794394892,10,-0.011700674812165943,-1.3244366940682113,-0.042451256527415396
reversal_5:future_63d_return,reversal_5,reversal,63,1,False,24,0.010287831036365026,0.5107346037948749,-0.059825753397874055,24,0.003144236883864846,0.5931702998422621,-0.015306320524698236,12,0.04188632737525356,1.007865362480575,-0.10277198482938596,12,-0.0017898474249956366,-0.12057630228328363,-0.05345856482121575,10,-0.05769862097796019,-1.9673055916914253,-0.15978486794394892,10,-0.011700674812165943,-1.3244366940682113,-0.042451256527415396
sma_dist_10:future_63d_return,sma_dist_10,trend,63,-1,False,24,0.012584871767682563,0.7491386479646079,-0.04588878076947341,24,0.0004404696254836759,0.09450078558469682,-0.015783389894162184,12,0.03284379007443583,0.8266994856699,-0.10544253358519248,12,-0.009346348522718028,-0.6678279306301655,-0.058060038060987446,10,-0.05849861563641806,-2.1550106729796914,-0.15298512262912395,10,-0.013640337898238703,-1.587401853931881,-0.04355002546672666
volume_z_63:future_63d_return,volume_z_63,volume,63,1,False,24,0.009354809544169512,0.40969368894035363,-0.07012362547035662,24,0.005515414217697132,0.6370281462757471,-0.02462110874931405,12,-0.030118691028027944,-1.0537415337909224,-0.12960781936216353,12,-0.014110905891368547,-1.47102481912059,-0.04750029906413035,10,-0.05904302253948655,-2.4823303018418907,-0.14183393021353202,10,-0.018310856595091074,-2.582072170142097,-0.04299476438800198
beta_126:future_63d_return,beta_126,market,63,-1,False,24,0.08334968818032597,1.3253735479250832,-0.1355470608819474,24,0.028355112163088596,1.3618668716612765,-0.04411690423689227,12,-0.2030784969544748,-2.4049887568953356,-0.49699537154802187,12,-0.08500138032346573,-3.2139656904228744,-0.17705870993990147,10,-0.06324432212722822,-0.8298255778587037,-0.3285266720048188,10,-0.016452177738299316,-0.7176250420980408,-0.09625154324065929
dist_high63_x_volumez21:future_63d_return,dist_high63_x_volumez21,interaction,63,-1,False,24,0.02312802553359373,1.766068847619467,-0.022455148137382936,24,0.005679314993225441,1.0832190319096524,-0.012570283151407135,12,-0.007216544940199923,-0.26850893608128223,-0.10076663449941442,12,-0.012648007485763231,-1.678653470123929,-0.0388741666316645,10,-0.06549965610433509,-3.756674899162407,-0.12618852420907137,10,-0.018766300172508764,-2.3061505364488704,-0.04709095568781107
dist_low_21:future_63d_return,dist_low_21,breakout,63,-1,False,24,0.01155141533415883,0.5717675515993894,-0.05877027884237316,23,0.002552447385305236,0.39257742034566934,-0.020078623895705153,12,-0.027708631891872143,-0.7394586747823751,-0.1581378244923797,12,-0.026411558768231303,-2.0495383335973636,-0.07126663701891629,10,-0.06631444119883365,-2.92431434859043,-0.14524727412589017,10,-0.017360524331737116,-1.9739288297753355,-0.04797345998523804
price_level:future_21d_return,price_level,placebo,21,-1,False,24,0.001220299508937479,0.08586626906371543,-0.04824691709742141,24,-0.0015173789395429734,-0.5291453993728013,-0.011498806478919963,12,0.07051664308291075,3.4423533897816787,-0.0007866861314691775,12,0.015387342751400468,3.915194737685005,0.001707412271243337,12,-0.0691936701147902,-2.5014948486915354,-0.16547462408847413,12,-0.007805316993394482,-1.622484483733229,-0.02455025809150452
sma_dist_21:future_63d_return,sma_dist_21,trend,63,-1,False,24,0.0010966778824686902,0.05332738908173699,-0.07048508579729616,24,-0.0026761025679892104,-0.47241094275464285,-0.022393810836770254,12,0.05405813360153805,1.360272404679761,-0.08426944997158917,12,0.007519781211308778,0.6156272061266624,-0.03499706396716809,10,-0.07039259105715426,-2.3329331693830944,-0.17541894387184165,10,-0.02049279330625776,-2.5357470107366273,-0.04862273735890961
clv_21:future_63d_return,clv_21,microstructure,63,-1,False,24,0.00016174240897698076,0.00879493209490729,-0.06385079570112533,24,0.00042025722959534415,0.06823987107021148,-0.021016082265854847,12,0.06236552400633222,2.1753089934349052,-0.03742682629911699,12,0.016574379828779056,1.9534281117435792,-0.012959022700990034,10,-0.07744149575348,-1.8365589514730734,-0.22421325175394613,10,-0.020818512505919023,-1.4553045538049183,-0.07061164380924738
intraday_63:future_63d_return,intraday_63,session,63,-1,False,24,0.011308567763808,0.36227451629892293,-0.09734486463876033,24,0.0028369794188709383,0.2978019855216487,-0.030322081841033414,12,0.0435562085780215,1.0035435871588358,-0.10751700228889546,12,0.010199391035184196,0.6218361106417184,-0.046892172253915135,10,-0.07967561124522371,-2.0030660979931616,-0.21812905239220712,10,-0.023004155230356427,-2.1223693401433623,-0.06073173597237257
intraday_21:future_63d_return,intraday_21,session,63,-1,False,24,0.00841080406085398,0.28147133745152736,-0.09559964462492218,24,0.004803848294300267,0.5292596434512314,-0.02678938939685988,12,0.039399917485299536,0.7825665194691857,-0.13584590725390966,12,0.008259722538772838,0.5348210341936928,-0.0454967310911798,10,-0.08002471790785001,-2.2500292752285116,-0.20382157354452227,10,-0.024766033360625272,-2.6594086451843757,-0.05718095740261002
range21_x_mom21:future_63d_return,range21_x_mom21,interaction,63,-1,False,24,0.004488678374275401,0.1400360251553963,-0.10708258324195385,24,-0.001113699575772947,-0.11286695586524688,-0.035459597373509205,12,0.058445540126820766,1.1108140509453297,-0.12469464245259368,12,0.012350852338210932,0.6839773987581347,-0.050502552545368444,10,-0.08411175148451293,-2.9293450900512985,-0.1840564519756971,10,-0.02703086863553883,-3.4281589614005323,-0.05447646558059861
mom_21:future_63d_return,mom_21,momentum,63,-1,False,24,0.002175769673623769,0.06886573596786884,-0.10779654267314046,24,-0.002553605867744791,-0.26827778400164976,-0.035685234755339024,12,0.0592477725302602,1.1307532292801101,-0.12313248368996413,12,0.010252931445365125,0.5509512901319226,-0.0545222264152006,10,-0.09053803118037763,-2.8277903175666843,-0.20198223194388337,10,-0.02960449382633326,-4.148511831485414,-0.054443770094358676
reversal_21:future_63d_return,reversal_21,reversal,63,1,False,24,0.002175769673623769,0.06886573596786884,-0.10779654267314046,24,-0.002553605867744791,-0.26827778400164976,-0.035685234755339024,12,0.0592477725302602,1.1307532292801101,-0.12313248368996413,12,0.010252931445365125,0.5509512901319226,-0.0545222264152006,10,-0.09053803118037763,-2.8277903175666843,-0.20198223194388337,10,-0.02960449382633326,-4.148511831485414,-0.054443770094358676
clv_63:future_63d_return,clv_63,microstructure,63,-1,False,24,0.01298059875735151,0.4731777416030828,-0.08250635737846894,24,-9.768211203672911e-05,-0.010626596453917527,-0.03209359336512352,12,0.09015442787358226,1.7073237929191716,-0.09364527286426076,12,0.02774667945888977,1.7007469753964242,-0.029039799437161985,10,-0.09577208568111455,-2.0229533736558363,-0.26056051082889586,10,-0.03220572961098379,-2.3398853225849705,-0.08011418842221872
price_level:future_63d_return,price_level,placebo,63,-1,False,24,0.006269141672469975,0.39247635408003617,-0.049330016848437595,24,0.0023360485796623414,0.3989551170475804,-0.018045231687395587,12,0.07710952473314726,1.992784547906066,-0.05757612020173551,12,0.03937090890304475,3.576942154287438,0.0010587032821223336,10,-0.1050100705398715,-2.346942423675205,-0.2607507789037901,10,-0.02165348218912464,-1.9325615559696812,-0.060653790651938405
dist_low_126:future_63d_return,dist_low_126,breakout,63,-1,False,24,0.031247872685707615,0.9901143928076003,-0.07860431587257782,24,0.009979768653522797,1.180514701237908,-0.01944565367981823,12,0.004635225630866505,0.13954854027016197,-0.11098111309251461,12,-0.01454257595955155,-1.2159132149331866,-0.056173149412676024,10,-0.10580501377262219,-2.830635880558896,-0.23591057833159385,10,-0.03396673461928194,-2.951067889816403,-0.07403017384708985
dist_low_63:future_63d_return,dist_low_63,breakout,63,-1,False,24,0.015098606299525705,0.46935328194924586,-0.09687370239620782,24,0.004148153334025915,0.47771608822175904,-0.02607630767872184,12,0.005752422634965765,0.1296726326261201,-0.1486578142952449,12,-0.01828768437481007,-1.2182702681658022,-0.0705379741271162,10,-0.11478526206212877,-3.2846719336666537,-0.2364228393045274,10,-0.028460983399919936,-2.5086017739067237,-0.06795140841424384
mom_63:future_63d_return,mom_63,momentum,63,-1,False,24,0.0015314771117795102,0.04389397315406305,-0.11991341342538024,24,-0.004772055200394002,-0.4777027822463542,-0.03954338649253446,12,0.08648714172437327,1.7104309108437545,-0.0895156833778755,12,0.023534561187486782,1.1695432773039298,-0.046508229161976306,10,-0.11996661452647128,-2.976955875912963,-0.2602355937207603,10,-0.03355158548132138,-3.0584271602369544,-0.0717362110818316
mom63_over_vol21:future_63d_return,mom63_over_vol21,mom_vol,63,-1,False,24,0.0008271318543077629,0.0238349320691198,-0.11996383540213254,24,-0.003435501405230603,-0.3445119789946901,-0.038145886667570766,12,0.08906282452590375,1.65408876762521,-0.09835516834444469,12,0.023258520740250036,1.2652136240161964,-0.04072849574891864,10,-0.12491308241167107,-3.1851580273425006,-0.26141871505490216,10,-0.035859771225444315,-3.234599143793551,-0.07444851833213154
calendar_month:future_21d_return,calendar_month,placebo,21,-1,False,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
calendar_month:future_63d_return,calendar_month,placebo,63,-1,False,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
